category,query_id,query_number,explain_row,id,select_type,table,partitions,type,possible_keys,key,key_len,ref,rows,filtered,Extra,explain_analyze,error
complex_queries,Q149,860,1,1,SIMPLE,o1,,ALL,idx_orders_custkey,,,,148465,100.0,Using temporary; Using filesort,"-> Limit: 20 row(s)  (actual time=2539..2539 rows=20 loops=1)
    -> Sort: combined_value DESC, limit input to 20 row(s) per chunk  (actual time=2539..2539 rows=20 loops=1)
        -> Stream results  (cost=784240 rows=2.2e+6) (actual time=1.8..2538 rows=1029 loops=1)
            -> Nested loop inner join  (cost=784240 rows=2.2e+6) (actual time=1.8..2538 rows=1029 loops=1)
                -> Table scan on o1  (cost=15159 rows=148465) (actual time=0.557..21.2 rows=150000 loops=1)
                -> Filter: ((to_days(o2.O_ORDERDATE) - to_days(o1.O_ORDERDATE)) = 1)  (cost=3.7 rows=14.8) (actual time=0.0167..0.0167 rows=0.00686 loops=150000)
                    -> Index lookup on o2 using idx_orders_custkey (O_CUSTKEY = o1.O_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.0121..0.0159 rows=17.7 loops=150000)
",
complex_queries,Q149,860,2,1,SIMPLE,o2,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.o1.O_CUSTKEY,14,100.0,Using where,,
complex_queries,Q150,861,1,1,SIMPLE,ps1,,ALL,"PRIMARY,idx_partsupp_partkey",,,,82490,100.0,Using temporary; Using filesort,"-> Limit: 20 row(s)  (actual time=183..183 rows=20 loops=1)
    -> Sort: `abs((ps1.PS_SUPPLYCOST - ps2.PS_SUPPLYCOST))` DESC, limit input to 20 row(s) per chunk  (actual time=183..183 rows=20 loops=1)
        -> Stream results  (cost=61989 rows=108995) (actual time=0.555..170 rows=120000 loops=1)
            -> Nested loop inner join  (cost=61989 rows=108995) (actual time=0.553..137 rows=120000 loops=1)
                -> Table scan on ps1  (cost=8578 rows=82490) (actual time=0.544..10.9 rows=80000 loops=1)
                -> Filter: (ps1.PS_SUPPKEY < ps2.PS_SUPPKEY)  (cost=0.251 rows=1.32) (actual time=0.00125..0.00147 rows=1.5 loops=80000)
                    -> Index lookup on ps2 using PRIMARY (PS_PARTKEY = ps1.PS_PARTKEY)  (cost=0.251 rows=3.96) (actual time=975e-6..0.00128 rows=4 loops=80000)
",
complex_queries,Q150,861,2,1,SIMPLE,ps2,,ref,"PRIMARY,idx_partsupp_partkey",PRIMARY,4,tpch.ps1.PS_PARTKEY,3,33.33,Using where,,
complex_queries,Q151,862,1,1,SIMPLE,nation,,ALL,PRIMARY,,,,25,100.0,Using temporary; Using filesort,"-> Limit: 20 row(s)  (actual time=3649..3649 rows=20 loops=1)
    -> Sort: nation.N_NAME, c1.C_MKTSEGMENT, limit input to 20 row(s) per chunk  (actual time=3649..3649 rows=20 loops=1)
        -> Stream results  (cost=3.11e+6 rows=295666) (actual time=0.0848..3544 rows=899685 loops=1)
            -> Nested loop inner join  (cost=3.11e+6 rows=295666) (actual time=0.0839..3468 rows=899685 loops=1)
                -> Nested loop inner join  (cost=5215 rows=14892) (actual time=0.0473..12 rows=15000 loops=1)
                    -> Table scan on nation  (cost=2.75 rows=25) (actual time=0.00575..0.0408 rows=25 loops=1)
                    -> Index lookup on c1 using idx_customer_nationkey (C_NATIONKEY = nation.N_NATIONKEY)  (cost=151 rows=596) (actual time=0.0531..0.454 rows=600 loops=25)
                -> Filter: (c2.C_MKTSEGMENT = c1.C_MKTSEGMENT)  (cost=149 rows=19.9) (actual time=0.055..0.228 rows=60 loops=15000)
                    -> Index lookup on c2 using idx_customer_nationkey (C_NATIONKEY = nation.N_NATIONKEY), with index condition: (c1.C_CUSTKEY < c2.C_CUSTKEY)  (cost=149 rows=596) (actual time=0.0544..0.211 rows=300 loops=15000)
",
complex_queries,Q151,862,2,1,SIMPLE,c1,,ref,"PRIMARY,idx_customer_nationkey",idx_customer_nationkey,4,tpch.nation.N_NATIONKEY,595,100.0,,,
complex_queries,Q151,862,3,1,SIMPLE,c2,,ref,"PRIMARY,idx_customer_nationkey",idx_customer_nationkey,4,tpch.nation.N_NATIONKEY,595,3.33,Using index condition; Using where,,
complex_queries,Q152,863,1,1,PRIMARY,n1,,ALL,,,,,25,100.0,Using temporary; Using filesort,"-> Limit: 25 row(s)  (actual time=1519..1519 rows=25 loops=1)
    -> Sort: trade_value DESC, limit input to 25 row(s) per chunk  (actual time=1519..1519 rows=25 loops=1)
        -> Stream results  (cost=855939 rows=0) (actual time=1518..1519 rows=600 loops=1)
            -> Nested loop left join  (cost=855939 rows=0) (actual time=1518..1519 rows=600 loops=1)
                -> Filter: (n1.N_NATIONKEY <> n2.N_NATIONKEY)  (cost=65.5 rows=562) (actual time=0.0211..0.0703 rows=600 loops=1)
                    -> Inner hash join (no condition)  (cost=65.5 rows=562) (actual time=0.0209..0.0439 rows=625 loops=1)
                        -> Table scan on n2  (cost=0.1 rows=25) (actual time=0.00233..0.00688 rows=25 loops=1)
                        -> Hash
                            -> Table scan on n1  (cost=2.75 rows=25) (actual time=0.0115..0.0139 rows=25 loops=1)
                -> Index lookup on flows using <auto_key0> (from_nation = n1.N_NAME, to_nation = n2.N_NAME)  (cost=0.25..1523 rows=6086) (actual time=2.53..2.53 rows=1 loops=600)
                    -> Materialize  (cost=0..0 rows=0) (actual time=1518..1518 rows=600 loops=1)
                        -> Table scan on <temporary>  (actual time=1518..1518 rows=600 loops=1)
                            -> Aggregate using temporary table  (actual time=1518..1518 rows=600 loops=1)
                                -> Nested loop inner join  (cost=643451 rows=608622) (actual time=0.72..1296 rows=576669 loops=1)
                                    -> Nested loop inner join  (cost=430433 rows=608622) (actual time=0.719..992 rows=576669 loops=1)
                                        -> Nested loop inner join  (cost=217416 rows=608622) (actual time=0.718..498 rows=600572 loops=1)
                                            -> Nested loop inner join  (cost=119085 rows=148465) (actual time=0.714..74.7 rows=150000 loops=1)
                                                -> Nested loop inner join  (cost=67122 rows=148465) (actual time=0.713..47.7 rows=150000 loops=1)
                                                    -> Covering index scan on orders using idx_orders_custkey  (cost=15159 rows=148465) (actual time=0.706..14.6 rows=150000 loops=1)
                                                    -> Single-row index lookup on customer using PRIMARY (C_CUSTKEY = orders.O_CUSTKEY)  (cost=0.25 rows=1) (actual time=114e-6..132e-6 rows=1 loops=150000)
                                                -> Single-row index lookup on n2i using PRIMARY (N_NATIONKEY = customer.C_NATIONKEY)  (cost=0.25 rows=1) (actual time=73.9e-6..92.5e-6 rows=1 loops=150000)
                                            -> Index lookup on lineitem using PRIMARY (L_ORDERKEY = orders.O_ORDERKEY)  (cost=0.252 rows=4.1) (actual time=0.0022..0.00263 rows=4 loops=150000)
                                        -> Filter: (supplier.S_NATIONKEY <> customer.C_NATIONKEY)  (cost=0.25 rows=1) (actual time=686e-6..736e-6 rows=0.96 loops=600572)
                                            -> Single-row index lookup on supplier using PRIMARY (S_SUPPKEY = lineitem.L_SUPPKEY)  (cost=0.25 rows=1) (actual time=604e-6..622e-6 rows=1 loops=600572)
                                    -> Single-row index lookup on n1i using PRIMARY (N_NATIONKEY = supplier.S_NATIONKEY)  (cost=0.25 rows=1) (actual time=417e-6..437e-6 rows=1 loops=576669)
",
complex_queries,Q152,863,2,1,PRIMARY,n2,,ALL,,,,,25,90.0,Using where; Using join buffer (hash join),,
complex_queries,Q152,863,3,1,PRIMARY,<derived2>,,ref,<auto_key0>,<auto_key0>,200,"tpch.n1.N_NAME,tpch.n2.N_NAME",6086,100.0,,,
complex_queries,Q152,863,4,2,DERIVED,orders,,index,"PRIMARY,idx_orders_custkey",idx_orders_custkey,4,,148465,100.0,Using index; Using temporary,,
complex_queries,Q152,863,5,2,DERIVED,customer,,eq_ref,"PRIMARY,idx_customer_nationkey",PRIMARY,4,tpch.orders.O_CUSTKEY,1,100.0,,,
complex_queries,Q152,863,6,2,DERIVED,n2i,,eq_ref,PRIMARY,PRIMARY,4,tpch.customer.C_NATIONKEY,1,100.0,,,
complex_queries,Q152,863,7,2,DERIVED,lineitem,,ref,PRIMARY,PRIMARY,4,tpch.orders.O_ORDERKEY,4,100.0,,,
complex_queries,Q152,863,8,2,DERIVED,supplier,,eq_ref,PRIMARY,PRIMARY,4,tpch.lineitem.L_SUPPKEY,1,100.0,Using where,,
complex_queries,Q152,863,9,2,DERIVED,n1i,,eq_ref,PRIMARY,PRIMARY,4,tpch.supplier.S_NATIONKEY,1,100.0,,,
complex_queries,Q153,864,1,1,SIMPLE,p1,,ALL,PRIMARY,,,,19919,100.0,Using filesort,"-> Limit: 20 row(s)  (cost=39.7e+6 rows=20) (actual time=11.1..20.6 rows=20 loops=1)
    -> Nested loop inner join  (cost=39.7e+6 rows=1.19e+6) (actual time=11.1..20.6 rows=20 loops=1)
        -> Sort: p1.P_BRAND, p1.P_CONTAINER  (cost=2048 rows=19919) (actual time=10.4..10.4 rows=5 loops=1)
            -> Table scan on p1  (cost=2048 rows=19919) (actual time=0.029..3.05 rows=20000 loops=1)
        -> Filter: ((p2.P_CONTAINER = p1.P_CONTAINER) and (p2.P_BRAND = p1.P_BRAND) and (p1.P_SIZE <> p2.P_SIZE) and (p1.P_PARTKEY < p2.P_PARTKEY))  (cost=0.022 rows=59.8) (actual time=0.497..2.03 rows=4 loops=5)
            -> Index range scan on p2 (re-planned for each iteration)  (cost=0.022 rows=19919) (actual time=0.0337..1.59 rows=7939 loops=5)
",
complex_queries,Q153,864,2,1,SIMPLE,p2,,ALL,PRIMARY,,,,19919,0.3,Range checked for each record (index map: 0x1),,
complex_queries,Q154,865,1,1,SIMPLE,o1,,ALL,"idx_orders_custkey,idx_orders_orderdate,idx_orders_totalprice",,,,148465,100.0,Using filesort,"-> Limit: 20 row(s)  (cost=784240 rows=20) (actual time=64.6..64.6 rows=20 loops=1)
    -> Nested loop inner join  (cost=784240 rows=244104) (actual time=64.6..64.6 rows=20 loops=1)
        -> Sort: o1.O_CUSTKEY, o1.O_ORDERDATE  (cost=15159 rows=148465) (actual time=64.5..64.5 rows=5 loops=1)
            -> Table scan on o1  (cost=15159 rows=148465) (actual time=0.559..21.3 rows=150000 loops=1)
        -> Filter: ((o1.O_ORDERDATE < o2.O_ORDERDATE) and (o1.O_TOTALPRICE > o2.O_TOTALPRICE))  (cost=3.7 rows=1.64) (actual time=0.0152..0.016 rows=4 loops=5)
            -> Index lookup on o2 using idx_orders_custkey (O_CUSTKEY = o1.O_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.014..0.0147 rows=9 loops=5)
",
complex_queries,Q154,865,2,1,SIMPLE,o2,,ref,"idx_orders_custkey,idx_orders_orderdate,idx_orders_totalprice",idx_orders_custkey,4,tpch.o1.O_CUSTKEY,14,11.11,Using where,,
complex_queries,Q155,866,1,1,SIMPLE,ps1,,ALL,"PRIMARY,idx_partsupp_partkey",,,,82490,100.0,Using temporary; Using filesort,"-> Limit: 20 row(s)  (actual time=202..202 rows=20 loops=1)
    -> Sort: pct_gap DESC, limit input to 20 row(s) per chunk  (actual time=202..202 rows=20 loops=1)
        -> Stream results  (cost=61989 rows=108995) (actual time=0.622..193 rows=79980 loops=1)
            -> Nested loop inner join  (cost=61989 rows=108995) (actual time=0.62..166 rows=79980 loops=1)
                -> Table scan on ps1  (cost=8578 rows=82490) (actual time=0.606..10.5 rows=80000 loops=1)
                -> Filter: ((ps1.PS_SUPPLYCOST < ps2.PS_SUPPLYCOST) and (((ps2.PS_SUPPLYCOST - ps1.PS_SUPPLYCOST) / ps1.PS_SUPPLYCOST) > 0.5))  (cost=0.251 rows=1.32) (actual time=0.00153..0.00185 rows=1 loops=80000)
                    -> Index lookup on ps2 using PRIMARY (PS_PARTKEY = ps1.PS_PARTKEY)  (cost=0.251 rows=3.96) (actual time=987e-6..0.0013 rows=4 loops=80000)
",
complex_queries,Q155,866,2,1,SIMPLE,ps2,,ref,"PRIMARY,idx_partsupp_partkey",PRIMARY,4,tpch.ps1.PS_PARTKEY,3,33.33,Using where,,
complex_queries,Q156,867,1,1,PRIMARY,o2,,index,"idx_orders_custkey,idx_orders_orderdate,idx_orders_totalprice",idx_orders_totalprice,7,,4,100.0,Backward index scan,"-> Limit: 20 row(s)  (cost=549349 rows=19.7) (actual time=12.4..94.9 rows=20 loops=1)
    -> Nested loop inner join  (cost=549349 rows=19.7) (actual time=12.4..94.9 rows=20 loops=1)
        -> Index scan on o2 using idx_orders_totalprice (reverse)  (cost=0.00844 rows=4) (actual time=0.00888..0.385 rows=328 loops=1)
        -> Filter: ((o1.O_ORDERDATE = (select #2)) and (o2.O_ORDERDATE = (select #3)) and (o2.O_TOTALPRICE > o1.O_TOTALPRICE))  (cost=3.7 rows=4.93) (actual time=0.284..0.288 rows=0.061 loops=328)
            -> Index lookup on o1 using idx_orders_custkey (O_CUSTKEY = o2.O_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.0144..0.0176 rows=17 loops=328)
            -> Select #2 (subquery in condition; dependent)
                -> Aggregate: min(o3.O_ORDERDATE)  (cost=8.59 rows=1) (actual time=0.0148..0.0148 rows=1 loops=5590)
                    -> Index lookup on o3 using idx_orders_custkey (O_CUSTKEY = o1.O_CUSTKEY)  (cost=5.18 rows=14.8) (actual time=0.00998..0.0141 rows=19.4 loops=5590)
            -> Select #3 (subquery in condition; dependent)
                -> Aggregate: min(o4.O_ORDERDATE)  (cost=5.33 rows=1) (actual time=0.0138..0.0138 rows=1 loops=329)
                    -> Filter: (o4.O_ORDERDATE > o1.O_ORDERDATE)  (cost=4.19 rows=4.93) (actual time=0.0095..0.0132 rows=16 loops=329)
                        -> Index lookup on o4 using idx_orders_custkey (O_CUSTKEY = o1.O_CUSTKEY)  (cost=4.19 rows=14.8) (actual time=0.00939..0.0124 rows=17 loops=329)
",
complex_queries,Q156,867,2,1,PRIMARY,o1,,ref,"idx_orders_custkey,idx_orders_totalprice",idx_orders_custkey,4,tpch.o2.O_CUSTKEY,14,33.33,Using where,,
complex_queries,Q156,867,3,3,DEPENDENT SUBQUERY,o4,,ref,"idx_orders_custkey,idx_orders_orderdate",idx_orders_custkey,4,tpch.o1.O_CUSTKEY,14,33.33,Using where,,
complex_queries,Q156,867,4,2,DEPENDENT SUBQUERY,o3,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.o1.O_CUSTKEY,14,100.0,,,
complex_queries,Q157,868,1,1,SIMPLE,p1,,ALL,PRIMARY,,,,19919,100.0,Using filesort,"-> Limit: 20 row(s)  (cost=39.7e+6 rows=20) (actual time=49665..49665 rows=0 loops=1)
    -> Nested loop inner join  (cost=39.7e+6 rows=1.19e+6) (actual time=49665..49665 rows=0 loops=1)
        -> Sort: p1.P_BRAND, p1.P_RETAILPRICE  (cost=2048 rows=19919) (actual time=11.6..14.4 rows=20000 loops=1)
            -> Table scan on p1  (cost=2048 rows=19919) (actual time=0.0405..3.24 rows=20000 loops=1)
        -> Filter: ((p2.P_RETAILPRICE = p1.P_RETAILPRICE) and (p2.P_BRAND = p1.P_BRAND) and (p1.P_MFGR <> p2.P_MFGR) and (p1.P_PARTKEY < p2.P_PARTKEY))  (cost=0.0355 rows=59.8) (actual time=2.48..2.48 rows=0 loops=20000)
            -> Index range scan on p2 (re-planned for each iteration)  (cost=0.0355 rows=19919) (actual time=0.0334..1.99 rows=10000 loops=20000)
",
complex_queries,Q157,868,2,1,SIMPLE,p2,,ALL,PRIMARY,,,,19919,0.3,Range checked for each record (index map: 0x1),,
complex_queries,Q158,869,1,1,SIMPLE,a,,index,"PRIMARY,idx_partsupp_partkey",idx_partsupp_partkey,4,,82490,100.0,Using index; Using temporary; Using filesort,"-> Limit: 10 row(s)  (actual time=176..176 rows=10 loops=1)
    -> Sort: shared_parts DESC, limit input to 10 row(s) per chunk  (actual time=176..176 rows=10 loops=1)
        -> Stream results  (actual time=157..173 rows=58500 loops=1)
            -> Group aggregate: count(distinct partsupp.ps_partkey)  (actual time=157..169 rows=58500 loops=1)
                -> Sort: a.PS_SUPPKEY, b.PS_SUPPKEY  (actual time=157..160 rows=120000 loops=1)
                    -> Stream results  (cost=62021 rows=108995) (actual time=0.412..134 rows=120000 loops=1)
                        -> Nested loop inner join  (cost=62021 rows=108995) (actual time=0.411..127 rows=120000 loops=1)
                            -> Covering index scan on a using idx_partsupp_partkey  (cost=8578 rows=82490) (actual time=0.404..7.65 rows=80000 loops=1)
                            -> Filter: (a.PS_SUPPKEY < b.PS_SUPPKEY)  (cost=0.251 rows=1.32) (actual time=0.00117..0.00138 rows=1.5 loops=80000)
                                -> Covering index lookup on b using PRIMARY (PS_PARTKEY = a.PS_PARTKEY)  (cost=0.251 rows=3.96) (actual time=894e-6..0.0012 rows=4 loops=80000)
",
complex_queries,Q158,869,2,1,SIMPLE,b,,ref,"PRIMARY,idx_partsupp_partkey",PRIMARY,4,tpch.a.PS_PARTKEY,3,33.33,Using where; Using index,,
complex_queries,Q159,870,1,1,SIMPLE,o1,,index,idx_orders_custkey,idx_orders_custkey,4,,1,100.0,,"-> Limit: 20 row(s)  (cost=549345 rows=14.8) (actual time=0.136..1.62 rows=20 loops=1)
    -> Nested loop inner join  (cost=549345 rows=14.8) (actual time=0.136..1.62 rows=20 loops=1)
        -> Index scan on o1 using idx_orders_custkey  (cost=0.00211 rows=1) (actual time=0.00271..0.105 rows=141 loops=1)
        -> Filter: ((year(o1.O_ORDERDATE) = year(o2.O_ORDERDATE)) and (month(o2.O_ORDERDATE) = (month(o1.O_ORDERDATE) + 1)))  (cost=3.7 rows=14.8) (actual time=0.0105..0.0107 rows=0.142 loops=141)
            -> Index lookup on o2 using idx_orders_custkey (O_CUSTKEY = o1.O_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.00889..0.0101 rows=14 loops=141)
",
